public_reference,vehicle_make,vehicle_model,vehicle_body_type,advertiser_advertiser_id,derivative_id,adverts_retail_adverts_total_supplied_price_amount_gbp,imageId,method,median_price
202412297597003,Rolls-Royce,Cullinan Series II,SUV,10011291,2ad0642e511147af8b4f2f66ec821c60,499995,752a8cd682e7431f93f1a9c9e8777951,1st_FPA_Client,483497.5
202404238963134,Mercedes-Benz,SLR McLaren,Coupe,10032028,null,269995,e8e6f52517ca49fd91d4a2e21bca68ec,1st_FPA_Client,274990
202411086082617,Porsche,918,Convertible,10030983,null,1125000,2e74b4b96b1b46cc9eb4b7985c4c76a3,1st_FPA_Client,1225000
202404259044327,Ferrari,812 Competizione,Coupe,83231,48c662f6171a4c9d9436c41b8d353554,1199995,7e7b017533cc407793ef9808814a8eb6,1st_FPA_Client,1199747.5
202501288508102,FISKER,OCEAN,SUV,152819,881908aa890344709186b417007d9cdf,20985,3edac897bb73441eb056c8c6d3a6dda0,1st_FPA_Client,21485
202411226625831,MERCEDES-BENZ,SLR MCLAREN,null,10007464,null,279995,3a5e083e8de749bb9392b4f90b5fbadf,1st_FPA_Client,274990
202502078854390,Fisker,Ocean,SUV,10039325,091a8974c24f4788b16ee1eaffbe78ff,23990,3090e510e90f48afbc985a028022ce7b,1st_FPA_Client,21485
202502038679792,Fisker,Ocean,SUV,10039325,881908aa890344709186b417007d9cdf,25990,66702a0cd83a4a6cbecd2fbd243264c9,1st_FPA_Client,21485
202406271197236,McLaren,P1,Coupe,17270,b8e17395beb548b082ea48588e2cb22d,1250000,5ab7f445f69140cbab80ff93f230999c,1st_FPA_Client,1750000
202411226610453,Mercedes-Benz,Mclaren SLR,Coupe,26724,null,274990,6e99d7525462422bac54845947b51d72,1st_FPA_Client,274990
202502159145498,Ferrari,812 Competizione,Coupe,10002012,48c662f6171a4c9d9436c41b8d353554,1050000,45386b0ac398484999c1bc578a9267b3,1st_FPA_Client,1199747.5
202412097119258,Lamborghini,Countach,Coupe,26724,null,799990,e5be13ee41c54f4abfce98cb9a17e8b9,1st_FPA_Client,799990
202412197419614,McLaren,Senna,Coupe,17270,null,799950,4416ed7f1c9c4eb6bc7835e37b0c1cd4,1st_FPA_Client,834992.5
202412097122532,McLaren,P1,Coupe,10016298,b8e17395beb548b082ea48588e2cb22d,1750000,25bba8a80e0c4749820b9349d0d49347,1st_FPA_Client,1750000
202408213108726,Ariel,Nomad,Coupe,null,null,39500,30a58e93ced2439d90b27dabd378254f,1st_FPA_Client,46725
202502028657689,Ultima,GTR,Coupe,null,null,75995,73c41d134e4d49e6bd4b5cf394192e03,1st_FPA_Client,76997.5
202408122802732,Lincoln,Navigator,Four Wheel Drive,10005133,null,49950,32ea60cc0822498c8c4727eed29b4416,1st_FPA_Client,59972.5
202501228286512,Ferrari,812 Competizione,Coupe,309178,48c662f6171a4c9d9436c41b8d353554,1195000,cd92f1991b6b4f13b32c34cbb1102325,1st_FPA_Client,1199747.5
202501137981946,Skywell,BE11,SUV,20555,fab05e93710e4589a0d0193a6e2baf5e,39995,64edf3955eb949f892fbd34410e220ba,1st_FPA_Client,38495
202501097866802,London Taxis International,TX4,MPV,9812,a98eff97184a5207b40d0b5b1be11e68,10990,09c073f2d3254d27bd04e786ddd52055,1st_FPA_Client,2500
202412187383678,Noble,M12,Coupe,120896,null,39950,20aa432e5cf34ffe83d886db0f72af74,1st_FPA_Client,43500
202402166648231,McLaren,Senna,Coupe,309178,null,795000,74bdfc0aee3b4697bc1fd9e9792de8e0,1st_FPA_Client,834992.5
202202162630274,Pontiac,Trans AM,Coupe,193515,null,19995,92eb7fa8e0354e7da479b2fc775ed563,1st_FPA_Client,15995
202404168714454,HUMMER,H3,SUV,10027957,c38d7445105c60d452d2e07ed2047477,12000,9044f0c5181748d98f13f0c2103cecdf,1st_FPA_Client,12000
202410155223471,Ford,GT,Coupe,309178,null,745000,17be9d76902f49c4a6f09823e964730a,1st_FPA_Client,585000
202411266752256,Ferrari,F12 tdf,Coupe,309178,2676f2f6d19d496eb2ccb372276ee5c3,795000,93ba8bbd682048eead34ca6a196bb2ab,1st_FPA_Client,795000
202407262194833,Datsun,280Z,Coupe,null,null,15000,0dc1339783df4653838a8695e92c6da8,1st_FPA_Client,15000
202308040432022,Noble,M12,Coupe,10009877,2c3202a816d56fa1ec5f0f291bfd0732,39995,fb9f7ea7816548af9db152f9e3c8bb90,1st_FPA_Client,43500
202411286825105,GMC,TYPHOON,Hatchback,10034723,null,18495,8505b5901e1c42ec819ee968be3bf94b,1st_FPA_Client,18495
202407181911335,Mercedes-Benz,Maybach GLS Class,SUV,192574,a4c7aaeb9dc2405980a7557fe8b34f4d,185995,adf2832e417243c9b2c432db2108a3aa,1st_FPA_Client,177495
202411136267702,Hummer,H2,SUV,10037800,d1a5aa9b77a6b753c8eb5d4f0f312bf3,24995,de2ea3f2062644f1a430d8621bc6b54c,1st_FPA_Client,29950
202412177353871,Rolls-Royce,Cullinan Series II,SUV,10011291,5ae93677895c4d28b32dc7b6b9e0b2e9,467000,ba4dc43a03c24f0986a8acb5f8c481fd,1st_FPA_Client,483497.5
202405089475744,HUMMER,H2,PICK UP,10575,null,28500,968f694590e643dbb51ed87ffd1a6974,1st_FPA_Client,29950
202502239412428,Rolls-Royce,Cullinan Series II,SUV,737158,2ad0642e511147af8b4f2f66ec821c60,510000,b57d306467b845839ab8a4eacc0982fb,1st_FPA_Client,483497.5
202502048725503,Ferrari,F12 tdf,Coupe,1070016,2676f2f6d19d496eb2ccb372276ee5c3,795000,052e4ba5bef544729690d6a03ce01864,1st_FPA_Client,795000
202501208221822,Fisker,Ocean,Estate,10011396,881908aa890344709186b417007d9cdf,19990,74ade937a7194ef1aba05aed5d42178d,1st_FPA_Client,21485
202501318606126,Daimler,Sovereign,Saloon,22669,c0de36695429c9cd75b8f88ab6628233,14990,1929bd2004db418089f6246e26058883,1st_FPA_Client,15492.5
202405230007726,Fisker,Ocean,SUV,8726,270eb09e8ed84ad38b47f32d811c5266,19999,1bf3351cdd7b487d9a7259c8fa855834,1st_FPA_Client,21485
202407041427933,Ford,GT,Coupe,10030983,null,849995,b51f490a1d154c75a7f3bf93ffda2a0f,1st_FPA_Client,585000
202409194226606,Mclaren,Senna,Coupe,1926294,null,1135000,45bc9c8490854ef9a6ed787c655ffba6,1st_FPA_Client,834992.5
202407312364703,McLaren,765LT,Coupe,10014166,91c5e2da1a7c48e1aef4d3fd5e6ace7c,359990,8dc7b3ebdd694e21af1a3c5c53a0cf6a,1st_FPA_Client,339950
202408142877107,Lamborghini,Countach LP5000 S,Coupe,10009962,null,799975,009a5fcc33684c3e9f1793ec6d1403b4,1st_FPA_Client,799990
202411055957255,Ferrari,Testarossa,Coupe,10030983,8bfcd9573aa455ebb546c86430b6788c,199995,badd7d25498f47a8a661bdd555d21583,1st_FPA_Client,194970
202412157294533,Ferrari,Testarossa,Coupe,10016692,8bfcd9573aa455ebb546c86430b6788c,189950,7983bbac298c471ca5709260669daf20,1st_FPA_Client,194970
202407091609361,Aston Martin,Virage,Coupe,742568,208dbff194bc4cb899e81b12cbe743b0,649999,87422296e19c49e19beab12f7319cf52,1st_FPA_Client,65925
202412277554615,BMW,Z8,Convertible,309178,null,259950,6e9904d8bdd54186bcc69672b910ab7b,1st_FPA_Client,209995
202502209289342,Mercedes-Benz,GLS,Estate,10031704,3cfec805a24b4d0ebc20fcd652d53f19,174995,3a05cdcac17948b0b31d4b64ca41c46a,1st_FPA_Client,177495
202406241055519,Ford,GT,Coupe,309178,null,425000,a412639fc9b64491bb20f716cab718ed,1st_FPA_Client,585000
202502219352040,Ferrari,430,Coupe,26293,871654d0901448f0b68dddf070b80699,199850,538627b793654c479a6ba34aed13a9d9,1st_FPA_Client,192400
202410095015933,Ferrari,430,Coupe,10024317,871654d0901448f0b68dddf070b80699,184950,bda88a84fc1e4f4b81cbaf8ffb25691a,1st_FPA_Client,192400
202408092704315,Aston Martin,DB4,Saloon,546729,null,399995,60e12a0a93b64583bdb47aed8dbcd312,1st_FPA_Client,399995
202411166361156,Ford,GT,Coupe,17270,null,399950,962c6411b9464798ade00ced8a79f088,1st_FPA_Client,585000
202410155222805,Mercedes-Benz,190 SL,null,28233,null,199995,a86d1068e8eb47da887f29344787b3cf,1st_FPA_Client,164492
202502058764847,McLaren,Senna,Coupe,10031733,null,799950,2f33c39835ed459abf5b38d8d30636cb,1st_FPA_Client,834992.5
202410074921436,Ferrari,812 Competizione,Coupe,10030983,48c662f6171a4c9d9436c41b8d353554,1199500,4a88a54c40004abd8ae6a887713aa463,1st_FPA_Client,1199747.5
202501308583088,Porsche,356,null,15958,null,164950,1c02088e9e0f499790a895688ef4403b,1st_FPA_Client,199950
202111109432217,BMW,Z8,Convertible,738916,95a8a391dcb645f6b1d37368cd7f603a,219995,f6c20982c2cd4bb3a14c641820273920,1st_FPA_Client,209995
202502179189744,Ferrari,Testarossa,Coupe,10017525,null,199950,15747ac97d704dfeb6f69b7469e593d7,1st_FPA_Client,194970
202412237499184,Aston Martin,DB2,Coupe,10041448,null,250000,635a1bb3981543a091403778904560b6,1st_FPA_Client,250000
202410115074062,Ford,GT,Coupe,10030983,null,379995,939b103a181049578f6e44527f6d27ca,1st_FPA_Client,585000
202502088881398,Porsche,356B,Coupe,17270,null,199950,917dd4d1596849d29455a10a54cf6e2d,1st_FPA_Client,199950
202412177348007,Ferrari,Dino,Coupe,1070016,null,299500,e3a6f7a79c6b4b5db3e6c122d5f8d206,1st_FPA_Client,299500
202406261161676,McLaren,620R,null,10031650,null,205990,5821e578c00e4007b75c3155d86d514c,1st_FPA_Client,180495
202404098455871,McLaren,Senna,Coupe,10027812,null,819990,281b4a15932641c2bf3a584d506c55ec,1st_FPA_Client,834992.5
202312084660218,BMW,Z8,Convertible,26293,95a8a391dcb645f6b1d37368cd7f603a,189850,e705712a96ab44deb495aabf61c945d2,1st_FPA_Client,209995
202405179818524,Ferrari,330 GT,Coupe,17270,null,299950,d94816a09d034bbc8e14df4a25c5fc23,1st_FPA_Client,299950
202409274581981,Aston Martin,V8,Coupe,10034408,135619d32f3c8609bf6edc3912bd6765,230000,5ae1b01ff8c04210a3bd14b7f1096ca7,1st_FPA_Client,234995
202408193055068,Ferrari,512,Coupe,10005193,null,209995,245cdb80c2994e0cb7f1bb81779e7ce0,1st_FPA_Client,209995
202011286571350,FERRARI,DINO,Coupe,11179,null,299995,11023c15406d4de48854b4ee52b047da,1st_FPA_Client,299500
202503019634035,McLaren,765LT,Convertible,10020699,91c5e2da1a7c48e1aef4d3fd5e6ace7c,374995,36f2a84589244a25b82c0fb3da1fa6a2,1st_FPA_Client,339950
202501228285291,Aston Martin,DB6,Saloon,10020054,null,235000,f1cbe16319f14f8a955c22d4ff598f1b,1st_FPA_Client,274920
202401115444576,Aston Martin,DB5,Coupe,1070016,null,595000,f0dd1ca89f424195bf814e73fad1e874,1st_FPA_Client,595000
202411296843047,FERRARI,575M,Coupe,10038434,90ccc0736e2198fd83c1c972c395e14c,165000,8524e2a5604142259c8bdfea1a137d25,1st_FPA_Client,89900
202502058769324,Ferrari,512,Coupe,20954,1c3961a5b3dc549b7e7af6b3d4899433,239990,ff37c335c7284a76b40033d400457139,1st_FPA_Client,209995
202407302303680,Porsche,356,Coupe,10020699,null,199950,bd12dd5abdc14b7d82452682243f8e2e,1st_FPA_Client,199950
202502118984950,Aston Martin,DB6,Convertible,722477,null,749950,39532c085ca64daf920ebf593a1b7cc5,1st_FPA_Client,274920
202501158068800,BMW,Z8,Convertible,22064,95a8a391dcb645f6b1d37368cd7f603a,219999,0f387fdb6a3542ad82d5145d9fcf2b2c,1st_FPA_Client,209995
202502139071047,AC,Cobra,Convertible,17270,null,179950,ffbaf81d5edd49c783529ee94b8bbf9d,1st_FPA_Client,129990
202411216580187,Ferrari,512,Coupe,null,1c3961a5b3dc549b7e7af6b3d4899433,159999,17e80eae1bc742109f110d9e45649bdc,1st_FPA_Client,209995
202411076059421,Aston Martin,V8,Convertible,25821,45870fedd03556b2668e9458af4ff01e,299850,34be194f56f54092a7bf28e634752b69,1st_FPA_Client,234995
202401115444578,Ferrari,250,Coupe,1070016,null,525000,36307025c6ba4daeae02232dea8aa41c,1st_FPA_Client,525000
202501238312752,Ferrari,Testarossa,Coupe,20954,8bfcd9573aa455ebb546c86430b6788c,189990,afe5fbd320d9431d97585201b38a33ff,1st_FPA_Client,194970
202412167321847,Aston Martin,DB6,null,25821,null,249850,4974096a044a42dfb65f5dc7ecb4ce07,1st_FPA_Client,274920
202307079394821,McLaren,Senna,Coupe,25857,null,899995,8ce2a1f051aa4d56a309b8d3e77d0abd,1st_FPA_Client,834992.5
202402206759043,Ferrari,Superamerica,Convertible,139484,758ef72e6dc19221f36d41ba7b1873de,249995,8a0d5833e1b3404abf89682e1bd39df6,1st_FPA_Client,257495
202308120704149,Shelby,Cobra,Convertible,10005133,null,195000,59a5a88ea8b646729389d9a2ce0033f0,1st_FPA_Client,195000
202411055980173,Ferrari,Superamerica,Convertible,724751,758ef72e6dc19221f36d41ba7b1873de,264995,65c5b375b15d4a07a73d2dea2bfd787f,1st_FPA_Client,257495
202501248369292,Ferrari,Superamerica,Convertible,20954,758ef72e6dc19221f36d41ba7b1873de,289990,517083ec7fc5420ebb490627238efa5f,1st_FPA_Client,257495
