public_reference,vehicle_make,vehicle_model,vehicle_body_type,advertiser_advertiser_id,derivative_id,adverts_retail_adverts_total_supplied_price_amount_gbp,imageId,method,median_price
202411015841175,Ariel,Atom,null,10042978,null,84995,b9b036d5147b42469ebaee62b20745a0,very_rare_expensive,41975
202502048732999,ARIEL,ATOM 4,null,10034486,null,99995,f79857abc2e843648f17bbde8657ab9f,very_rare_expensive,59995
202503200381509,Ariel,Nomad,Coupe,null,null,56995,b08cec0b3d1643d8a89a83f027fc720a,very_rare_expensive,56995
202503039678200,Aston Martin,DBS,Coupe,722477,null,1950000,6b18f7defd6f4f29874e8a88b46f8d28,very_rare_expensive,122943
202503170221999,BAC,Mono,Convertible,10039497,null,130000,58a1d8217d3c444c9f1bec4076af7be1,very_rare_expensive,130000
202407242099498,Bugatti,Veyron,Coupe,10030983,null,2700000,dfecec986c6d4e09801dbd6cd895fdb2,very_rare_expensive,1924995
202503310775881,Cadillac,Escalade ESV,Four Wheel Drive,10005133,null,230000,d56eafaa72514e63b11e33a7b92b4dec,very_rare_expensive,14995
202502068827535,Corvette,ZR1,Coupe,10042028,null,64950,96c7498a937b4638826cf157aee052e6,very_rare_expensive,64950
202308221086530,Dax,Tojeiro,Convertible,null,null,54000,4e841b0fd5bc44938d04548418e5bd2f,very_rare_expensive,37372.5
202503059771554,FERRARI,250,Coupe,61242,null,1149995,c37cd219e3ae49f6950b981e89538f9a,very_rare_expensive,837497.5
202308291301834,Ferrari,275,Coupe,20954,null,3500000,93f26e5ed2694f89ae9b42c980191271,very_rare_expensive,3500000
202503190317430,Ferrari,599 SA Aperta,Convertible,11121,null,1695000,8261dddd5b6f4bf7bee979c819f57225,very_rare_expensive,1695000
202502209311266,Ferrari,812 Competizione,Convertible,null,3d964e7efbe54df9809015ece4a57a5c,1475000,5d92e7bcade540d0855b7d6bbdab2985,very_rare_expensive,1249725
202412207431374,Ferrari,ENZO,Coupe,6651,null,3650000,4268c883fc2a4989857cc8c71e91f325,very_rare_expensive,3650000
202503290729268,Ferrari,F12 tdf,Coupe,15958,2676f2f6d19d496eb2ccb372276ee5c3,849950,88d8a19931ea4df1a75efff1b027566f,very_rare_expensive,822475
202407041427933,Ford,GT,Coupe,10030983,null,849995,b51f490a1d154c75a7f3bf93ffda2a0f,very_rare_expensive,399950
202503200369598,GMC,Sierra,null,10039335,null,76000,2d2680985d0e4291858dd4892270e59a,very_rare_expensive,71995
202503130102861,GMC,Yukon,SUV,null,null,159950,0b8f3a05fd434a9a94dd0a21a4f22fed,very_rare_expensive,149950
202503280686264,Hummer,H2,SUV,null,null,175000,7dfa936a9cb74d9caf5f5b892dfab16a,very_rare_expensive,33000
202412057039367,ISO,Rivolta,null,10031914,null,120000,b360ea49cfbc4c55ad08402615a5af3f,very_rare_expensive,120000
202501067771132,Jaguar,E-Type,Convertible,15958,null,999950,1283059b92264a0f8d4759822222f22f,very_rare_expensive,84995
202407041420800,Jensen,Interceptor,Saloon,10021755,null,75800,4a743d27a61f458aa7d7369dcb86f495,very_rare_expensive,69990
202409264492853,Lamborghini,Countach,Coupe,10023544,f8ed12744e87777fe66e738573c08e23,895000,fc213932a3794521b25c7197f6b57227,very_rare_expensive,799990
202403227844799,LAMBORGHINI,Miura S,Coupe,17270,null,1999950,9912613fec63445ba76ddb74cc728e69,very_rare_expensive,1999950
202411266747904,Lancia,Delta,Hatchback,646877,null,99995,1bfe6c932b294809b857c4d76c8c772a,very_rare_expensive,79975
202306138452342,Levc,TX,TAXI,10005133,298aa8ac03934ab1809d0d3fe842982f,115000,c93dd1b07c614a30bd4b8e739332c531,very_rare_expensive,40872.5
202502169165194,Lincoln,Navigator,SUV,466842,null,69995,5dfd8fd53ff4476db01403ddd1dfda6c,very_rare_expensive,49950
202312225004247,Lister,Knobbly Continuation,null,1070016,null,299500,90d49b02161b44998ab5e5e9cdf436f1,very_rare_expensive,299500
202306289048065,MAYBACH,57,LIMOUSINE,14300,3fe849415774b3147001b00bffed1c45,99990,1f0da66195474bc59f6ca0f72c46d31e,very_rare_expensive,49900
202502149112631,MAYBACH,62,LIMOUSINE,14300,3244d5420e9073a4c1c2c6151f8978f8,149990,54c82f5a5a8346f4aa2fe3848acd96e8,very_rare_expensive,149990
202411045912972,McLaren,Senna,null,10031650,null,1140000,f284cc565c174c5faa656471c5dba29f,very_rare_expensive,849995
202312114716512,Mercedes-Benz,300,Convertible,19210,null,1495000,f731ceb8b4dc4d2eb28d1cf1c9783ac8,very_rare_expensive,9992
202501097878407,Mercedes-Benz,AMG ONE,Coupe,19210,null,3000000,eefa8c1aa5944be692ecad6a9ebd3397,very_rare_expensive,2900000
202407041426543,Noble,M600,Coupe,711452,null,219900,8430184c8e514371af95b65b10443818,very_rare_expensive,219900
202412026925193,PLYMOUTH,ROADRUNNER,Saloon,61242,null,54995,4800f37be43945aeb418bd712264997c,very_rare_expensive,54995
202502129037921,Porsche,911 Targa Reimagined by Singer,Targa,1070016,null,995000,dac6fc3e548a44609038fe0570800fbf,very_rare_expensive,79990
202411086082617,Porsche,918,Convertible,10030983,null,1125000,2e74b4b96b1b46cc9eb4b7985c4c76a3,very_rare_expensive,1125000
202003098203101,Radical,Rapture,Sports,10024317,null,89950,834ed74ccaf248369bff7a7c3b65ce0d,very_rare_expensive,89950
202308120704150,Shelby,Cobra,Convertible,10005133,null,195000,e537db2059f047c6b3685c7b7eb1a4a2,very_rare_expensive,185000
202503210430848,Ultima,CAN-AM,Convertible,null,null,79994,778d19c2bb8046c0979347ee58b2891c,very_rare_expensive,79994
202503150174997,Ultima,GTR,Coupe,null,null,83500,549bebbe691548c2abb04690fef8dd68,very_rare_expensive,80750
202501107898349,JAECOO,JAECOO 7,SUV,10042146,d4b1c8942e464d7bafc4262243953e16,32850,3b27573dc15d4db3acae860e2493dc65,1st_FPA_Client,32822.5
202503300756245,Audi,R8,Coupe,null,fbe496bf303942619f9bcf59da9abf2d,62500,a38df9c3743c4c3bbbb4c3dbbdab6a6e,Gallery_view,62995
202503160197737,McLaren,540C,Coupe,null,null,62000,13654f16a57a42f19126735075a70f22,Gallery_view,70098
202410014721419,Triumph,Stag,Convertible,10042651,7068fb64b7def57b9cc3bf96917136d3,8995,7065cecb6d754dcebd9627f71ce2d6a8,Gallery_view,16999
202501228287906,Porsche,Taycan,Saloon,10008962,72f7f471846441c693a0306414b89181,35990,31374d5d442d497db7ac6d1820a2d5b8,Gallery_view,67950
202501097878937,ROLLS-ROYCE,CULLINAN,SUV,10002884,ffcf84c928914a22a3fd9e56a0ad48c7,350000,50dc3d60d699463790bdcf0e99577f3c,Gallery_view,274999
202503260602762,MERCEDES-BENZ,GLE,SUV,10044112,88d5ee46d48d4899bd0a7508694b142e,37990,7a414d4e3912457880807d58100965e8,Gallery_view,40663
202411246684104,Volkswagen,Tiguan,SUV,10026396,b30b4769e9384ef5a1e1b0aabf2cd24c,39999,c8424d76b282404bbd0196f5d3791d53,Gallery_view,21000
202408173003472,Ford,Probe,Coupe,null,ffc96702ae019bc5e185e77e7333df31,4250,b78b237f3a1c4f4d94d532723184c821,Gallery_view,4250
202412016899087,Volkswagen,Phaeton,Saloon,null,c32cda18a949fb7cad8bf5b88cf8dba6,3000,0803b0d9feb74c4c9cea0070e26359be,Gallery_view,4147
202503240511796,MAXUS,Mifa 7,MPV,10017124,937479641eb24d5e93f4b0b5e75a67e8,48600,205cca66cb8b458baba57218401544c4,Gallery_view,51300
202408303441971,Vauxhall,Vectra,Saloon,2623142,4dead354c2a517991a915880f53a1296,2495,01a9f75dfcba4c3e9ae366413f417947,pipeline,1797
202502028660591,Bugatti,Veyron,Convertible,10005193,null,2200000,de8322bf6a5b4a4886ef423e8cd945fa,pipeline,1924995
202406150793192,Ferrari,Purosangue,SUV,737158,5ac58b2543994a639f552c0f49bf4542,445000,043e16810c1d4fce9e5448d82f1f785b,pipeline,399995
202502078876921,Micro,Microlino,Coupe,10005563,e37bc97bb7c14107b739c906ef4b019b,22925,e2cf1f4017a64138ac34b812ee4921c9,pipeline,22047.5
202410255599430,Mercedes-Benz,AMG ONE,Coupe,10030983,null,2800000,fe6f7420058e497fa929565f5c8a3f4b,pipeline,2900000
202502048752534,SEAT,Ibiza,Hatchback,10043157,82b660068d2b4d25981a0dc03ed1c087,3799,c4de236fb3a643a3aa9321ac07530223,pipeline,8250
202409234357541,Ferrari,Purosangue,SUV,83231,5ac58b2543994a639f552c0f49bf4542,454995,b1e6c735f1e3486c89011a5de865c1bd,pipeline,399995
202501148004932,Alfa Romeo,Junior Elettrica,Hatchback,1465964,18d4e982a383486180f27849e18e4fe1,34495,9b390996eb624af0a1120138474b4843,pipeline,38162.5
202406070518833,Hummer,H2,Four Wheel Drive,10005133,null,145000,d29e584144a9428894735e940ebdb770,pipeline,33000
202412197419614,McLaren,Senna,Coupe,17270,null,799950,4416ed7f1c9c4eb6bc7835e37b0c1cd4,pipeline,849995
202503150168567,Bugatti,Veyron,Coupe,null,null,1649990,4256b665fdf54cc19b2edecb25e2988b,pipeline,1924995
202410054864763,Audi,100,Saloon,null,47f61f6534500399db594ff160822f87,2075,d1f7d5f1d8b242b1b8ff7f813483710f,pipeline,18995
202411206513201,MG,Midget,Convertible,null,cb4e917b74caeb784cd85f30715f0a66,1000,90ed60c2fe014eb8902c215a4a6121b6,pipeline,5500
202501168108852,Rolls-Royce,Cullinan Series II,SUV,10023726,2ad0642e511147af8b4f2f66ec821c60,434950,7f513da2941d47adbc412bb8b6cfa4af,pipeline,451250
202502068807524,Ferrari,Purosangue,SUV,17270,5ac58b2543994a639f552c0f49bf4542,399950,c8eaef537a06441fbfc7db180829a68c,pipeline,399995
202408162977825,Mazda,RX-8,Coupe,null,36c5d8fe3df18d910e7d9bccaabfb7cf,2550,116b3ca695434c2bb6a1dae3eb7fe695,pipeline,6995
202410255609196,Ferrari,Purosangue,SUV,10005667,5ac58b2543994a639f552c0f49bf4542,455000,9e198de07fb748e2add3a89e53fafaa5,pipeline,399995
202501087837102,Volkswagen,T-Roc,SUV,10961,fac56fa4df7147b081f7fcdcd905d087,26490,202ab2f94d904f859b02a0ede94e18ca,pipeline,21876
202502239412428,Rolls-Royce,Cullinan Series II,SUV,737158,2ad0642e511147af8b4f2f66ec821c60,510000,b57d306467b845839ab8a4eacc0982fb,pipeline,451250
202412097122532,McLaren,P1,Coupe,10016298,b8e17395beb548b082ea48588e2cb22d,1750000,25bba8a80e0c4749820b9349d0d49347,pipeline,1750000
202412187374121,Ferrari,Purosangue,SUV,725049,5ac58b2543994a639f552c0f49bf4542,449950,2d6d462e0fd940f3a0a4819b8e9127da,pipeline,399995
202502179190030,Citroen,Ami,Coupe,329137,31f38a86860a4923bda996c8b3898c9e,12995,c7353d990ce044fca0d80a7006b61d95,pipeline,5995
202312174880895,Rolls-Royce,Silver Shadow,Saloon,null,null,2000,4e657c8ee4214b99a414e31dbe375ed9,pipeline,17997.5
202411296867134,PORSCHE,911,Coupe,10002793,8e29d4a1a93f4712be4c71f2c882e1f4,59989,20579f25222b4b58b47c936e1c866de4,pipeline,79990
202502209313990,Ferrari,LaFerrari,Coupe,20954,null,3799990,a17017505d2441a799c30f0ed69e274f,pipeline,3774995
202409204272758,Dodge,Challenger,Coupe,10042444,null,135950,5326aae878694490be8e8e325323d3f4,pipeline,75495
202411226618708,Citroen,Xantia,Hatchback,960182,4f1a6a703f1b45c487bfa546b97c68f1,1000,11df663b1325480b934aa9101c4abcd8,pipeline,2497.5
202501047722913,Renault,Renault 5 E-Tech,Hatchback,596668,4c12c9b827cd410ab70f30d73ffad890,26975,53482f83494c47f6b3b775d8190b1fd1,pipeline,29990
202502048733019,Ferrari,812 Competizione,Coupe,765248,48c662f6171a4c9d9436c41b8d353554,1299950,110017e6361e405f9f01a17c2aa0f4e0,pipeline,1249725
202503210428776,Rover,400,Hatchback,null,918161447bfc5ff9e356a1923d2816ec,1495,8c8792383ec64ce0b31915f4defe3b7a,pipeline,1085
202412067067252,Toyota,Celica,Coupe,10043489,5c8da89644bd74ba01c78ad8c2f24bdf,1695,e1c2089d9ad34aa4b950f0c125e78158,pipeline,6350
202412227487705,Aston Martin,DB5,Coupe,1083534,null,595000,8c25b38c472940db8b8051f7246f911b,pipeline,595000
202501168107058,LAND ROVER,RANGE ROVER SPORT,Estate,10029642,ea057c92e2eb46d1affe1ae40a79b1d4,40460,f0109c297cea464c92f17b3877b3f249,pipeline,33619.5
202408142877107,Lamborghini,Countach LP5000 S,Coupe,10009962,null,799975,009a5fcc33684c3e9f1793ec6d1403b4,pipeline,799990
202410095010150,Volvo,480,Hatchback,10006102,eca4895b111311c3b641577f70d8d994,1995,f1f2add2ac234bf7bd76a8037c41dabd,pipeline,2997.5
202410245543139,Lamborghini,Revuelto,Coupe,10031010,a99178765f4d4a24b4d8ee1269fd8c87,564995,c492e7f5483d4958bba4d21891ad65ec,pipeline,549989
202411116168174,Skywell,BE11,SUV,10043022,fab05e93710e4589a0d0193a6e2baf5e,39995,5427db7a643e4b4f8a03b323ffca9e2b,pipeline,36995
202502179182416,Volkswagen,Golf,Hatchback,10041831,6897566b6ac94756af14fb05cd15c7a6,18500,fcc91ab0f70e4a7ab0643188a5a39c92,pipeline,13800
202411226619879,Volkswagen,Beetle,Hatchback,13739,null,1820,9639a0ef3ded4df4a808859907923ff8,pipeline,6989.5
202502199282331,Chrysler,300C,Estate,10028069,63be6bc7d88c0213186794b57a5ad1a3,2995,32db8ddc3fee4fb4ab086d36c7e8a445,pipeline,4995
202502279566979,Lamborghini,Revuelto,Coupe,10030983,a99178765f4d4a24b4d8ee1269fd8c87,529995,ae7dde7770ce48768c02d9d9717fa92e,pipeline,549989
202406271197236,McLaren,P1,Coupe,17270,b8e17395beb548b082ea48588e2cb22d,1250000,5ab7f445f69140cbab80ff93f230999c,pipeline,1750000
202407232075578,Ford,Fiesta,Hatchback,10025906,3cae705b1ef04be68478f8a88c445d0e,4094,0930e1498fb745ca86edcdda4e178c1f,pipeline,6299
202412046988558,Rolls-Royce,Cullinan Series II,SUV,10013455,2ad0642e511147af8b4f2f66ec821c60,447500,30f7d6e2aac646719686eccfa825d9a8,pipeline,451250
202412046994265,Lamborghini,Revuelto,Coupe,10031010,a99178765f4d4a24b4d8ee1269fd8c87,534995,373ef63042cb411aa248064c462e29a7,pipeline,549989
202501168090930,JAECOO,JAECOO 7,SUV,4179,26c6552b0c16417c837dcf6f0a1af54a,30035,f857d54241b44322a1303b97d6d45095,pipeline,32822.5
202502058783773,Nissan,Figaro,Convertible,null,null,2900,0f1f49ce5fb34384be8552e02e7c2eea,pipeline,6650
202502129023767,Dacia,Duster,SUV,10019558,79c02c77d7f0409db10889b7e34fe210,28995,f8c73b417bce40ad803f1ea48e2e0787,pipeline,12790
202502179200113,Bentley,Continental,Coupe,null,050173e4feb94682847e8371346ee4c6,69995,e1ef1becb81b43f485bd07b4ea69bc19,pipeline,43700
202503180278144,Lamborghini,REVUELTO,Coupe,2745231,a99178765f4d4a24b4d8ee1269fd8c87,579750,ac4d0c19d607489eb76ce0a14558d099,pipeline,549989
202412097119258,Lamborghini,Countach,Coupe,26724,null,799990,e5be13ee41c54f4abfce98cb9a17e8b9,pipeline,799990
202412297597003,Rolls-Royce,Cullinan Series II,SUV,10011291,2ad0642e511147af8b4f2f66ec821c60,499995,752a8cd682e7431f93f1a9c9e8777951,pipeline,451250
202503160195271,LAMBORGHINI,Revuelto,Coupe,17270,a99178765f4d4a24b4d8ee1269fd8c87,539950,ee89b14a838c4aba9dc607d666f89eaf,pipeline,549989
202410315788867,Bugatti,Chiron,Coupe,745504,null,2450000,614d615495894298ba0c934f2f598b9e,pipeline,2995995
202411136249867,Bugatti,Chiron,Coupe,10030983,null,2995995,01164902237243f6a1a2c00db79b82da,pipeline,2995995
202502038702373,MERCEDES-BENZ,GLC,SUV,10003190,96d7657754f2458e80b071065699fb5f,51795,0054179c64df47cdae161a7e4f289901,pipeline,26000
202503069819521,Ferrari,LaFerrari,Coupe,null,null,3250000,9e680364bf744a2d89a5db8ba6656fc0,pipeline,3774995
202503109983918,Lamborghini,Revuelto,Coupe,10012432,a99178765f4d4a24b4d8ee1269fd8c87,584990,ff891dd0e36444de812c26326eb99e64,pipeline,549989
202406281225744,Lamborghini,Revuelto,Coupe,745504,a99178765f4d4a24b4d8ee1269fd8c87,549989,f82d60b504014cb68b262eaf3ecc219a,pipeline,549989
202408283388429,Mercedes-Benz,A Class,Hatchback,10040581,a9deab69aeb745a98a9b003cf8522d27,16995,059712ba4bef4cac83c5d0f7fd57bcc9,pipeline,16490
202411076056857,Lamborghini,Revuelto,Coupe,309178,a99178765f4d4a24b4d8ee1269fd8c87,499950,a59e8546b00a4ceb85a99ac367ef38d7,pipeline,549989
202503069832348,Lamborghini,Revuelto,Coupe,10021787,a99178765f4d4a24b4d8ee1269fd8c87,589990,b831191003304e7d82e297cb04486807,pipeline,549989
202503170226410,Mercedes-Benz,E Class,Coupe,10043751,67064d146f2e40259eb8d8944e2d6613,15995,09040b53cba843f883063c287b152c01,pipeline,14980
202502209306485,BMW,M5,Saloon,10023480,7217e5607135486eb44c6fa8480d5679,126995,c17d26a7e225486b8be248e5d1857a74,pipeline,44750
202410155223471,Ford,GT,Coupe,309178,null,745000,17be9d76902f49c4a6f09823e964730a,pipeline,399950
202503069813082,Lamborghini,Revuelto,Coupe,10031010,a99178765f4d4a24b4d8ee1269fd8c87,524995,68bc94fb13e543279b5b37ba0383f2e8,pipeline,549989
202503140128022,Ford,Anglia,SUV,null,null,13500,4b7b3b168a814600bab239db1cbd72c3,pipeline,13500
202404188799297,Ferrari,SF90 Spider,Convertible,618902,9d7ff17992e64691942ad046b7604538,429990,28a8e58979d14891a9f7e88dd5d633a4,pipeline,405000
202410285683139,Bugatti,VEYRON,Coupe,10008594,null,1495000,6410bef82aa34333a00881a11f42240d,pipeline,1924995
202501188152178,JAECOO,JAECOO 7,SUV,10042540,1ec3da101892486d8b5175280fda0d2e,36265,1886671940b74811ac7ff18568b53dc2,pipeline,32822.5
202502058778224,Ferrari,Purosangue,SUV,309178,5ac58b2543994a639f552c0f49bf4542,395000,293285a69915461cba6bd1b9afcdd490,pipeline,399995
